ncbi_id	gene_symbol	entrez_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NM_007376	Pzp	11287	0.190729724862734	0.95140375824278	7.14079034389735	0.133235077970867	0.894007469929129	NA
NR_033223	Aanat	11298	0.387586397866636	0.951420866714801	4.82166645289299	0.197321999771251	0.843575564452371	NA
NM_007377	Aatk	11302	361.421988487848	-0.884738967212691	0.268825057473194	-3.29113281153455	0.000997847907625793	0.00999051616443343
NM_013454	Abca1	11303	234.379867419116	-1.12399642019362	0.324968679696429	-3.45878384724216	0.000542620181669478	0.00618989857668328
NM_007378	Abca4	11304	1.92634792859501	-0.0103662244533068	2.47487051078425	-0.00418859265894355	0.99665799635813	NA
NM_007379	Abca2	11305	1179.83687354829	0.190187236445761	0.137471968493789	1.38346194158377	0.166523269155525	0.384667861726446
NM_009592	Abcb7	11306	1640.64172787995	0.00612650390136913	0.148672528908411	0.0412080425775453	0.967130042070755	0.994197108181195
NM_009593	Abcg1	11307	1128.82878322528	0.063712176131949	0.20372071407551	0.31274274892014	0.754476114568862	0.885990065958499
NM_145994	Abi1	11308	2923.77053467856	0.00736750195286613	0.0629172097274118	0.117098358061105	0.9067821108633	0.96514011241615
NM_009594	Abl1	11350	1563.04411250769	-0.158661786964047	0.157424269885622	-1.00786103108069	0.313521181713865	0.56024195729079
NM_009595	Abl2	11352	348.337931014831	-0.29000291876744	0.119712775014381	-2.42248931855938	0.0154145789193555	0.0769897651264882
NM_009596	Scgb1b27	11354	0	NA	NA	NA	NA	NA
NM_007381	Acadl	11363	1493.13327661002	0.172887183814113	0.108361407566704	1.59546823630626	0.110607567536362	0.300217232714355
NM_007382	Acadm	11364	497.664782835954	-0.0371007618015539	0.149429797972105	-0.248282218841518	0.8039160556751	0.91220739185263
NM_017366	Acadvl	11370	213.026142918556	0.435956082185972	0.137771890211515	3.16433259002739	0.00155439056653258	0.0141333997795662
NM_007383	Acads	11409	609.007011900916	-0.241875739152014	0.129692330285145	-1.86499647758831	0.0621818979445155	0.205781135464162
NM_015728	Slc33a1	11416	583.611075143757	-0.422175595854961	0.108917690101636	-3.87609758764633	0.000106145126847241	0.00171759082395352
NM_007384	Asic2	11418	0	NA	NA	NA	NA	NA
NM_001289791	Asic1	11419	7.93337637441185	-0.280223190070864	0.460372049468106	-0.60868853874735	0.542730905344697	0.760022563851317
NM_207624	Ace	11421	193.582611706988	-0.0944810975433877	0.672522185794711	-0.140487703661018	0.888274667197666	0.958571812031456
NM_009599	Ache	11423	29.7424547210376	1.12345957963729	1.50601479168155	0.745981769795824	0.455678427606568	0.695670139214266
NM_007385	Apoc4	11425	2.76520285216712	-5.33271023629359	1.3582191903827	-3.92625157563192	8.62799148153508e-05	0.00145210916441729
NM_001199137	Macf1	11426	2875.71563238446	-0.458454075719839	0.142404676988156	-3.21937513160449	0.00128470299091348	0.0121943330748054
NM_007386	Aco1	11428	1278.6387733183	0.0307062333917019	0.0950154002242489	0.32317112088389	0.746565650623385	0.881689928263103
NM_080633	Aco2	11429	2818.15519347684	0.0368216239280815	0.0891591864104688	0.412987437531822	0.679615817758061	0.841140707136503
NM_015729	Acox1	11430	902.477725450116	-0.118734747460999	0.0696700797903138	-1.70424302395455	0.0883356944358774	0.259583287527182
NM_021330	Acp1	11431	118.719711445888	0.089620805135246	0.173716374512388	0.515903036698795	0.605922133057021	0.800202319944728
NM_007387	Acp2	11432	633.862705090107	-0.278932928917822	0.118582073233076	-2.35223521829959	0.0186609702810958	0.0881450421364984
NM_007388	Acp5	11433	272.759241683597	0.0469490632187818	0.266516075506378	0.176158466725052	0.860169449217201	0.942291067805866
NM_013455	Acr	11434	0.116866469999164	-0.0103649111567374	7.14079034389735	-0.00145150755834687	0.99884186493598	NA
NM_007389	Chrna1	11435	0.0622762958948635	-0.0103649114877306	7.14079034389735	-0.00145150760469934	0.998841864898997	NA
NM_015730	Chrna4	11438	0.0244494929979105	-0.0103649116918048	7.14079034389735	-0.00145150763327799	0.998841864876194	NA
NM_021369	Chrna6	11440	0.0245407127824318	-0.0103649117477909	7.14079034389735	-0.00145150764111832	0.998841864869939	NA
NM_007390	Chrna7	11441	0	NA	NA	NA	NA	NA
NM_009601	Chrnb1	11443	12.5050705701347	0.0265902871838166	0.45549755000464	0.0583763561045404	0.953448847743238	0.986550886705654
NM_009602	Chrnb2	11444	19.5845495474496	-0.986586672007182	0.389742497732168	-2.53138079051663	0.0113614430126469	0.0615597451324611
NM_021600	Chrnd	11447	0.45407303286883	-0.0103592443122832	6.61619066097303	-0.00156574150339853	0.998750719538675	NA
NM_009603	Chrne	11448	1.52945809243945	1.55013248277611	1.08236292279843	1.4321744122279	0.152093912714418	NA
NM_009604	Chrng	11449	0.0568942725422315	-0.0103649114927004	7.14079034389735	-0.0014515076053953	0.998841864898441	NA
NM_009605	Adipoq	11450	1.03093109166697	-2.18429118719654	1.46813018787087	-1.48780483178013	0.136802371074842	NA
NM_007391	Acrv1	11451	0.0258006223876325	-0.0103649117477912	7.14079034389735	-0.00145150764111836	0.998841864869939	NA
NM_009606	Acta1	11459	9.14542593818577	1.30655055704514	0.702338767043731	1.86028540407166	0.0628451574851889	0.206867304380035
NM_007393	Actb	11461	163729.066519815	0.399360780977415	0.131219575737626	3.04345429203291	0.00233878967479639	0.0194763949411753
NM_009608	Actc1	11464	0.588627915969119	-2.44501742863617	2.37964129657257	-1.0274731036807	0.3041977440005	NA
NM_009609	Actg1	11465	238.181517060721	0.433736180139122	0.172774126458146	2.5104232273123	0.0120586539813431	0.0641314632986442
NM_009610	Actg2	11468	0.75255782988279	0.951427875884473	2.00082438165241	0.475517933812223	0.634417853740253	NA
NM_009611	Actl7a	11470	0.499165002467146	-0.0103667548407754	3.55023529515046	-0.00292001909139265	0.997670165160623	NA
NM_025271	Actl7b	11471	0.529605634403324	-0.0103657245321759	2.97007931696706	-0.00349004973468555	0.997215348853311	NA
NM_033268	Actn2	11472	0.703317869614233	-0.010366822021652	3.34732224401556	-0.00309704930267353	0.997528916127674	NA
NM_013456	Actn3	11474	2.31244983582334	0.414351381256108	1.36007378354655	0.304653605024015	0.760629988564546	NA
NM_007392	Acta2	11475	365.024970006914	0.883935049912798	0.298896766236533	2.95732557110803	0.00310320268646389	0.0242678685360017
NM_007394	Acvr1	11477	78.2401068093174	0.104395529613007	0.230353957990731	0.453196161783368	0.650407496027848	0.825657052467415
NM_007395	Acvr1b	11479	459.034904066383	-0.0852499735089008	0.155471652631575	-0.548331300696466	0.583464438770676	0.786885276865877
NM_007396	Acvr2a	11480	41.4450014623725	-0.0781555540659002	0.338727424988563	-0.230732879301223	0.817522328645222	0.919666938741563
NM_007397	Acvr2b	11481	103.636814520189	0.085541143532135	0.209674359363315	0.40797140762411	0.683294666506858	0.843386698631154
NM_009612	Acvrl1	11482	729.753508349507	0.68844821562199	0.401432710916895	1.71497787026258	0.086349284308796	0.255209669557294
NM_023113	Aspa	11484	3.31227894046272	-0.010367146649583	2.10830863397237	-0.00491728131381304	0.996076592969696	0.99961281448729
NM_007398	Ada	11486	306.854680083337	0.387516124010183	0.148822130230605	2.60388776460675	0.00921729353039254	0.0530369447636498
NM_007399	Adam10	11487	4229.76654414617	0.00328981273090112	0.0991184538912639	0.0331907187990457	0.973522499371729	0.997368262235607
NM_009613	Adam11	11488	6.12814674277588	-1.32330114885145	1.06406378629798	-1.24362953226271	0.213635941881477	0.445059232256029
NM_007400	Adam12	11489	0.127408174340598	-0.0103579076121768	7.14079034389735	-0.00145052677831788	0.998842647484399	NA
NM_009614	Adam15	11490	3905.09495467481	0.599145060155957	0.185243453103201	3.23436564218098	0.00121913266912046	0.0116658850094582
NR_120376	Adam17	11491	1378.99823226189	-0.27793263512449	0.0940786924670468	-2.9542569931214	0.00313422882934372	0.024402060244319
NM_009616	Adam19	11492	439.311617628441	2.05447813576244	0.475541544586518	4.32029158997833	1.55823161268078e-05	0.000359502332562616
NM_009618	Adam2	11495	0	NA	NA	NA	NA	NA
NM_001310440	Adam22	11496	14.9990057815705	0.161650536789138	0.463286087712679	0.348921629801651	0.727148146251871	0.868899264371841
NM_009619	Adam3	11497	102.775282062119	0.397538942221155	0.276524297505307	1.43762752787944	0.150539765955442	0.361931875649594
NM_009620	Adam4	11498	3.22706846400523	-1.62169926366867	0.818577577331627	-1.98111859960181	0.0475779749201613	0.170273658060775
NM_007401	Adam5	11499	0	NA	NA	NA	NA	NA
NM_007402	Adam7	11500	0	NA	NA	NA	NA	NA
NM_007403	Adam8	11501	1892.16705176337	0.695422485613405	0.329467549476206	2.11074652638477	0.0347941045703983	0.137668709142443
NM_007404	Adam9	11502	750.263589310021	0.0839440885085434	0.13269621586575	0.632603484288283	0.526992611188642	0.749116613080137
NM_009621	Adamts1	11504	0.194725636527307	0.230072002131987	7.14079034389735	0.0322194030424953	0.974297082820953	NA
NM_007405	Adcy6	11512	28.5286139661227	-1.46241374429607	0.598039670761682	-2.44534571165404	0.0144713351716062	0.0736113502687507
NM_007406	Adcy7	11513	2312.69987079285	-0.520796597497365	0.102042674310328	-5.10371372582356	3.33051977433287e-07	1.45890268222973e-05
NM_009623	Adcy8	11514	0.224701471662912	-0.0103649107419533	7.14079034389735	-0.0014515075002603	0.998841864982327	NA
NM_009624	Adcy9	11515	278.999077916628	-0.571387110471848	0.127882912318259	-4.46804893721727	7.89362501592964e-06	0.000203476624168079
NM_009625	Adcyap1	11516	0.0499051627672916	-0.0103649115868638	7.14079034389735	-0.001451507618582	0.99884186488792	NA
NM_007407	Adcyap1r1	11517	2.05783461718124	-0.0103658822470308	5.54590157456109	-0.0018691067823091	0.998508669424246	NA
NM_013457	Add1	11518	4207.07174401755	0.281842733540436	0.103697926650488	2.71792062429929	0.00656935958805202	0.0413286348465223
NM_013458	Add2	11519	98.2311950745339	2.40416131187854	1.22779466367934	1.95811350464252	0.0502166954560243	0.17669190591121
NM_007408	Plin2	11520	2417.6489316224	-0.245109707150424	0.206912817276813	-1.1846037880897	0.236174138591947	0.472884242292756
NM_007409	Adh1	11522	0.117892313186372	-0.0103579076795265	7.14079034389735	-0.00145052678774956	0.998842647476874	NA
NM_009626	Adh7	11529	0	NA	NA	NA	NA	NA
NM_007410	Adh5	11532	1008.54934460665	0.0338050066203148	0.107161816276625	0.315457574301012	0.752414258565498	0.884719622432235
NM_134079	Adk	11534	316.831193725162	0.0144290409159286	0.205818241936169	0.0701057436901218	0.944109495149429	0.982370894318874
NM_009627	Adm	11535	0.1962563263525	-0.0103579071588776	7.14079034389735	-0.00145052671483761	0.998842647535049	NA
NM_007412	Gpr182	11536	1.44136316515659	1.85748169997487	1.67681880903304	1.10774145063772	0.267973492422977	NA
NM_013459	Cfd	11537	1.2204242134767	-2.29590547443621	1.61576326960127	-1.42094174167159	0.155333696716098	NA
NM_009628	Adnp	11538	207.518883305688	0.0351974246861933	0.198607095366153	0.177221385879005	0.859334498035958	0.942013113082028
NM_001291930	Adora1	11539	0.230061263152068	-0.010364910431884	7.14079034389735	-0.00145150745683803	0.998841865016973	NA
NM_009630	Adora2a	11540	25.680255961917	-0.991026954373261	0.683303288178042	-1.45034711747946	0.146961746003678	0.356451434299304
NM_007413	Adora2b	11541	157.410120606488	1.36756769611481	0.213122090907134	6.4168275109065	1.39143421822167e-10	1.4318520693224e-08
NM_009631	Adora3	11542	90.9380314352531	1.60766738969532	0.317011836733249	5.07131659897008	3.95072886374714e-07	1.68503784366268e-05
NM_007414	Adprh	11544	1378.39027655416	0.0789808386141868	0.107639872714854	0.733750761889256	0.463100654551355	0.700450322667166
NM_007415	Parp1	11545	2158.95489841933	-0.259295981631732	0.0653597598556161	-3.96721135763861	7.2718499820187e-05	0.00126389821537338
NM_009632	Parp2	11546	922.021297437463	0.0553885885218076	0.0745864127043429	0.742609632418782	0.457718055060416	0.697224189604482
NM_007416	Adra1b	11548	0.0216811156358342	-0.731696667938078	7.14079034389735	-0.102467182580623	0.918385860216485	NA
NM_013461	Adra1a	11549	0	NA	NA	NA	NA	NA
NM_013460	Adra1d	11550	0	NA	NA	NA	NA	NA
NM_007417	Adra2a	11551	0.279084726936405	-0.731696666578265	7.14079034389735	-0.102467182390194	0.91838586036763	NA
